Budoka Gardener // Dokai, Weaver of Life
Burr Grafter
Commune with Nature
Dosan the Falling Leaf
Dripping-Tongue Zubera
Feast of Worms
Feral Deceiver
Gale Force
Glimpse of Nature
Hana Kami
Heartbeat of Spring
Honden of Life's Web
Humble Budoka
Iname, Life Aspect
Joyous Respite
Jugan, the Rising Star
Jukai Messenger
Kami of the Hunt
Kashi-Tribe Reaver
Kashi-Tribe Warriors
Kodama of the North Tree
Kodama of the South Tree
Kodama's Might
Kodama's Reach
Lure
Matsu-Tribe Decoy
Moss Kami
Myojin of Life's Web
Nature's Will
Orbweaver Kumo
Order of the Sacred Bell
Orochi Eggwatcher // Shidako, Broodmistress
Orochi Eggwatcher // Shidako, Broodmistress
Orochi Leafcaller
Orochi Ranger
Orochi Sustainer
Rootrunner
Sachi, Daughter of Seshiro
Sakura-Tribe Elder
Serpent Skin
Seshiro the Anointed
Shisato, Whispering Hunter
Soilshaper
Sosuke, Son of Seshiro
Strength of Cedars
Thousand-legged Kami
Time of Need
Venerable Kumo
Vine Kami
Wear Away
General's Kabuto
Hair-Strung Koto
Hankyu
Honor-Worn Shaku
Imi Statue
Jade Idol
Journeyer's Kite
Junkyo Bell
Konda's Banner
Kusari-Gama
Long-Forgotten Gohei
Moonring Mirror
Nine-Ringed Bo
No-Dachi
Oathkeeper, Takeno's Daisho
Orochi Hatchery
Reito Lantern
Sensei's Divining Top
Shell of the Last Kappa
Tatsumasa, the Dragon's Fang
Tenza, Godo's Maul
Uba Mask
Boseiju, Who Shelters All
Cloudcrest Lake
Eiganjo Castle
Forbidden Orchard
Hall of the Bandit Lord
Lantern-Lit Graveyard
Minamo, School at Water's Edge
Okina, Temple to the Grandfathers
Pinecrest Ridge
Shinka, the Bloodsoaked Keep
Shizo, Death's Storehouse
Tranquil Garden
Untaidake, the Cloud Keeper
Waterveil Cavern
Plains
Plains
Plains
Plains
Island
Island
Island
Island
Swamp
Swamp
Swamp
Swamp
Mountain
Mountain
Mountain
Mountain
Forest
Forest
Forest
Forest
Abu Ja'far
Akron Legionnaire
Angelic Voices
Blood of the Martyr
D'Avenant Archer
Divine Offering
Indestructible Aura
Ivory Guardians
Keepers of the Faith
Petra Sphinx
Repentant Blacksmith
Shield Wall
War Elephant
Witch Hunter
Azure Drake
Boomerang
Dance of Many
Dandân
Enchantment Alteration
Fishliver Oil
Flash Flood
Juxtapose
Puppet Master
Recall
Remove Soul
Teleport
Wall of Vapor
Wall of Wonder
Banshee
Bog Rats
Cuombajj Witches
Fallen Angel
Giant Slug
Hasran Ogress
Hell's Caretaker
Shimian Night Stalker
Takklemaggot
The Fallen
The Wretched
Transmutation
Wall of Shadows
Yawgmoth Demon
Active Volcano
Aladdin
Beasts of Bogardan
Blood Moon
Fire Drake
Goblin Artisans
Goblin Digging Team
Goblin Shrine
Goblins of the Flarg
Land's Edge
Mountain Yeti
Primordial Ooze
Wall of Heat
Wall of Opposition
Argothian Pixies
Cat Warriors
Cocoon
Concordant Crossroads
Craw Giant
Cyclone
Emerald Dragonfly
Erhnam Djinn
Ghazbán Ogre
Metamorphosis
Rabid Wombat
Revelation
Scavenger Folk
Storm Seeker
Arcades Sabboth
Axelrod Gunnarson
Ayesha Tanaka
Chromium
Dakkon Blackblade
Gabriel Angelfire
Johan
Kei Takahashi
Marhault Elsdragon
Nebuchadnezzar
Nicol Bolas
Palladia-Mors
Rubinia Soulsinger
Sivitri Scarzam
Sol'kanar the Swamp King
Stangg
Tobias Andrion
Tor Wauki
Vaevictis Asmadi
Xira Arien
Arena of the Ancients
Ashnod's Altar
Ashnod's Transmogrant
Barl's Cage
Book of Rass
Bronze Horse
Feldon's Cane
Fountain of Youth
Gauntlets of Chaos
Horn of Deafening
Jalum Tome
Jeweled Bird
Living Armor
Obelisk of Undoing
Rakalite
Runesword
Sentinel
Serpent Generator
Tormod's Crypt
Triassic Egg
Voodoo Doll
City of Brass
Safe Haven
Urza's Mine
Urza's Mine
Urza's Mine
Urza's Mine
Urza's Power Plant
Urza's Power Plant
Urza's Power Plant
Urza's Power Plant
Urza's Tower
Urza's Tower
Urza's Tower
Urza's Tower
Ancient Brass Dragon
Elder Brain
Fireball
Lightning Bolt
Wand of Wonder
Minsc & Boo, Timeless Heroes
Bountiful Promenade
Luxury Suite
Morphic Pool
Reflecting Pool
Sea of Clouds
Spire Garden
Minsc & Boo, Timeless Heroes
Ancient Brass Dragon
Ancient Brass Dragon
Fireball
Lightning Bolt
Elder Brain
Wand of Wonder
Bountiful Promenade
Luxury Suite
Morphic Pool
Reflecting Pool
Sea of Clouds
Spire Garden
Wand of Wonder
Elder Brain
Chaos Warp
Command Tower
Decree of Pain
Desertion
Diaochan, Artful Beauty
Dragonlair Spider
Duplicant
Edric, Spymaster of Trest
Kaalia of the Vast
Loyal Retainers
Maelstrom Wanderer
The Mimeoplasm
Mind's Eye
Mirari's Wake
Rhystic Study
Scroll Rack
Sylvan Library
Vela the Night-Clad
The Mimeoplasm
Damia, Sage of Stone
Vorosh, the Hunter
Daretti, Scrap Savant
Bosh, Iron Golem
Feldon of the Third Path
Kalemne, Disciple of Iroas
Anya, Merciless Angel
Gisela, Blade of Goldnight
Atraxa, Praetors' Voice
Ikra Shidiqi, the Usurper
Ishai, Ojutai Dragonspeaker
Reyhan, Last of the Abzan
Artisan of Kozilek
Abzan Falconer
Angel of Serenity
Arbiter of Knollridge
Banishing Light
Brave the Sands
Cathars' Crusade
Citadel Siege
Crib Swap
Custodi Soulbinders
Dawnbreak Reclaimer
Dawnglare Invoker
Duelist's Heritage
Elite Scaleguard
Faith's Fetters
Herald of the Host
Jareth, Leonine Titan
Kalemne's Captain
Oreskos Explorer
Orim's Thunder
Orzhov Advokist
Reveillark
Sublime Exhalation
Sun Titan
Victory's Herald
Deepglow Skate
Disdainful Stroke
Dreamborn Muse
Fact or Fiction
Grip of Phyresis
Manifold Insights
Memory Erosion
Minds Aglow
Mulldrifter
Riddlekeeper
Slipstream Eel
Spell Crumple
Tezzeret's Gambit
Thrummingbird
Treasure Cruise
Vow of Flight
Windfall
Wonder
Avatar of Woe
Bane of the Living
Buried Alive
Butcher of Malakir
Dark Hatchling
Extractor Demon
Festercreep
Fleshbag Marauder
Grave Pact
Gravedigger
Languish
Living Death
Mortivore
Necroplasm
Nezumi Graverobber // Nighteyes the Desecrator
Nezumi Graverobber // Nighteyes the Desecrator
Patron of the Nezumi
Rise from the Grave
Scythe Specter
Sewer Nemesis
Shared Trauma
Sign in Blood
Stitch Together
Syphon Flesh
Syphon Mind
Unnerve
Vow of Malice
Beetleback Chief
Bitter Feud
Blasphemous Act
Bogardan Hellkite
Borderland Behemoth
Breath of Darigaaz
Chaos Warp
Curse of the Nightly Hunt
Desolation Giant
Disaster Radius
Dream Pillager
Dualcaster Mage
Earthquake
Faithless Looting
Fall of the Hammer
Fiery Confluence
Flametongue Kavu
Fumiko the Lowblood
Goblin Welder
Hamletback Goliath
Hammerfist Giant
Hoard-Smelter Dragon
Hostility
Hunted Dragon
Impact Resonance
Incite Rebellion
Inferno Titan
Ingot Chewer
Magma Giant
Magmaquake
Magus of the Wheel
Meteor Blast
Rite of the Raging Storm
Scrap Mastery
Spitebellows
Starstorm
Stinkdrinker Daredevil
Stoneshock Giant
Sunrise Sovereign
Taurean Mauler
Thundercloud Shaman
Tuktuk the Explorer
Tyrant's Familiar
Volcanic Offering
Warchief Giant
Warmonger Hellkite
Warstorm Surge
Whipflare
Word of Seizing
Acidic Slime
Brawn
Champion of Lambholt
Cultivate
Eternal Witness
Forgotten Ancient
Hardened Scales
Inspiring Call
Kalonian Hydra
Lhurgoyf
Relic Crush
Scavenging Ooze
Solidarity of Heroes
Tribute to the Wild
Troll Ascetic
Tuskguard Captain
Vow of Wildness
Yavimaya Elder
Ancient Excavation
Bred for the Hunt
Corpsejack Menace
Desecrator Hag
Duneblast
Enduring Scalelord
Fathom Mage
Ghave, Guru of Spores
Juniper Order Ranger
Master Biomancer
Merciless Eviction
Migratory Route
Mirrorweave
Mortify
Putrefy
Skullbriar, the Walking Grave
Spitting Image
Sylvan Reclamation
Szadek, Lord of Secrets
Vorel of the Hull Clade
Vulturous Zombie
Wrexial, the Risen Deep
Astral Cornucopia
Basalt Monolith
Blade of Selves
Boros Cluestone
Boros Signet
Bottle Gnomes
Caged Sun
Cathodion
Cauldron of Souls
Coldsteel Heart
Commander's Sphere
Crystalline Crawler
Darksteel Ingot
Dimir Signet
Dreamstone Hedron
Epochrasite
Everflowing Chalice
Fellwar Stone
Fire Diamond
Golgari Signet
Golgari Signet
Ichor Wellspring
Jalum Tome
Junk Diver
Lightning Greaves
Liquimetal Coating
Loreseeker's Stone
Loxodon Warhammer
Mind Stone
Mycosynth Wellspring
Myr Battlesphere
Myr Retriever
Myr Sire
Oblivion Stone
Orzhov Signet
Palladium Myr
Panic Spellbomb
Pentavus
Pilgrim's Eye
Pristine Talisman
Ruby Medallion
Sandstone Oracle
Seer's Sundial
Simic Signet
Simic Signet
Sol Ring
Solemn Simulacrum
Solemn Simulacrum
Spine of Ish Sah
Staff of Nin
Steel Hellkite
Swiftfoot Boots
Thought Vessel
Trading Post
Triskelavus
Unstable Obelisk
Urza's Incubator
Wayfarer's Bauble
Worn Powerstone
Wurmcoil Engine
Ancient Amphitheater
Arcane Lighthouse
Arcane Sanctum
Ash Barrens
Azorius Chancery
Barren Moor
Blasted Landscape
Boros Garrison
Boros Guildgate
Buried Ruin
Command Tower
Darksteel Citadel
Darkwater Catacombs
Dimir Aqueduct
Dormant Volcano
Dreadship Reef
Drifting Meadow
Evolving Wilds
Exotic Orchard
Flamekin Village
Forgotten Cave
Ghost Quarter
Golgari Rot Farm
Great Furnace
Jwar Isle Refuge
Lonely Sandbar
Murmuring Bosk
Opal Palace
Opulent Palace
Phyrexia's Core
Reliquary Tower
Rupture Spire
Sandsteppe Citadel
Seaside Citadel
Secluded Steppe
Simic Growth Chamber
Smoldering Crater
Sungrass Prairie
Svogthos, the Restless Tomb
Temple of the False God
Temple of the False God
Terramorphic Expanse
Tranquil Thicket
Underground River
Vivid Crag
Vivid Meadow
Wind-Scarred Crag
Plains
Plains
Plains
Plains
Plains
Plains
Plains
Island
Island
Island
Island
Island
Island
Island
Swamp
Swamp
Swamp
Swamp
Swamp
Swamp
Swamp
Mountain
Mountain
Mountain
Mountain
Mountain
Mountain
Forest
Forest
Forest
Forest
Forest
Forest
Forest
Aerie Mystics
Akroma's Vengeance
Angel of Finality
Angelic Arbiter
Archangel of Strife
Bathe in Light
Congregate
Curse of the Forsaken
Darksteel Mutation
Fiend Hunter
Flickerform
Flickerwisp
Karmic Guide
Kirtar's Wrath
Lightkeeper of Emeria
Mirror Entity
Mother of Runes
Orim's Thunder
Path to Exile
Return to Dust
Righteous Cause
Serra Angel
Shattered Angel
Soul Snare
Stonecloaker
Tempt with Glory
Unexpectedly Absent
Voice of All
Vow of Duty
Arcane Denial
Azami, Lady of Scrolls
Blue Sun's Zenith
Borrowing 100,000 Arrows
Control Magic
Curse of Inertia
Deceiver Exarch
Diviner Spirit
Djinn of Infinite Deceits
Dungeon Geists
Hada Spy Patrol
Lu Xun, Scholar General
Thornwind Faeries
Wash Out
Wonder
Altar's Reap
Ambition's Cost
Banshee of the Dread Choir
Barter in Blood
Blood Bairn
Butcher of Malakir
Champion of Stray Souls
Corpse Augur
Diabolic Servitude
Diabolic Tutor
Dread Cacodemon
Dread Summons
Eater of Hope
Evincar's Justice
Extractor Demon
Fallen Angel
Phyrexian Plaguelord
Phyrexian Rager
Razorjaw Oni
Reiver Demon
Rise from the Grave
Scourge of Nel Toth
Sever the Bloodline
Shriekmaw
Syphon Flesh
Syphon Mind
Thief of Blood
Victimize
Vow of Malice
Wretched Confluence
Akroma, Angel of Fury
Anger
Avatar of Slaughter
Cleansing Beam
Comet Storm
Death by Dragons
Dragon Whelp
Earthquake
Furnace Whelp
Mana-Charged Dragon
Oni of Wild Places
Pyrohemia
Stranglehold
Sulfurous Blast
Vow of Lightning
Acidic Slime
Bane of Progress
Beastmaster Ascension
Bloodspore Thrinax
Caller of the Pack
Centaur Vinecrasher
Cloudthresher
Collective Unconscious
Creeperhulk
Curse of Predation
Desert Twister
Drove of Elves
Elvish Archdruid
Elvish Mystic
Elvish Skysweeper
Elvish Visionary
Essence Warden
Eternal Witness
Ezuri, Renegade Leader
Farhaven Elf
Fresh Meat
Freyalise, Llanowar's Fury
Grave Sifter
Great Oak Guardian
Grim Flowering
Harrow
Hunting Triad
Immaculate Magistrate
Imperious Perfect
Indrik Stomphowler
Joraga Warcaller
Kazandu Tuskcaller
Kessig Cagebreakers
Krosan Grip
Lifeblood Hydra
Llanowar Elves
Lys Alana Huntmaster
Masked Admirers
Mulch
Mycoloth
Overrun
Overwhelming Stampede
Pathbreaker Ibex
Phantom Nantuko
Praetor's Counsel
Presence of Gond
Priest of Titania
Primal Growth
Primordial Sage
Rampaging Baloths
Reclamation Sage
Restore
Sakura-Tribe Elder
Satyr Wayfinder
Siege Behemoth
Silklash Spider
Skullwinder
Song of the Dryads
Soul of the Harvest
Spider Spawning
Sylvan Offering
Sylvan Ranger
Sylvan Safekeeper
Terastodon
Thornweald Archer
Thunderfoot Baloth
Timberwatch Elf
Titania, Protector of Argoth
Titania's Chosen
Tornado Elemental
Tribute to the Wild
Verdant Force
Viridian Emissary
Viridian Zealot
Wall of Blossoms
Wave of Vitriol
Wellwisher
Whirlwind
Wolfbriar Elemental
Wolfcaller's Howl
Wood Elves
Wren's Run Packmaster
Aethermage's Touch
Angel of Despair
Basandra, Battle Seraph
Bladewing the Risen
Derevi, Empyrial Tactician
Golgari Charm
Grisly Salvage
Jarad, Golgari Lich Lord
Kaalia of the Vast
Korozda Guildmage
Leafdrake Roost
Lotleth Troll
Malfegor
Mazirek, Kraul Death Priest
Meren of Clan Nel Toth
Mortify
Oros, the Avenger
Putrefy
Roon of the Hidden Realm
Rubinia Soulsinger
Selesnya Charm
Skyward Eye Prophets
Tariel, Reckoner of Souls
Terminate
Vulturous Zombie
Winged Coatl
Wrecking Ball
Boros Guildmage
Duergar Hedge-Mage
Gwyllion Hedge-Mage
Master Warcraft
Mistmeadow Witch
Murkfiend Liege
Orzhov Guildmage
Selesnya Guildmage
Armillary Sphere
Assault Suit
Azorius Keyrune
Basalt Monolith
Bonehoard
Boros Signet
Commander's Sphere
Conjurer's Closet
Darksteel Ingot
Eldrazi Monument
Emerald Medallion
Golgari Signet
Leonin Bladetrap
Lightning Greaves
Loreseeker's Stone
Moss Diamond
Orzhov Signet
Pilgrim's Eye
Predator, Flagship
Rakdos Signet
Seer's Sundial
Selesnya Signet
Simic Signet
Skullclamp
Sol Ring
Surveyor's Scope
Swiftfoot Boots
Sword of the Paruns
Thought Vessel
Thousand-Year Elixir
Thunderstaff
Akoum Refuge
Azorius Chancery
Azorius Guildgate
Bant Panorama
Barren Moor
Bojuka Bog
Boros Garrison
Command Tower
Crystal Vein
Evolving Wilds
Faerie Conclave
Forgotten Cave
Gargoyle Castle
Ghost Quarter
Golgari Guildgate
Golgari Rot Farm
Grim Backwoods
Haunted Fengraf
Havenwood Battleground
High Market
Jungle Basin
Jungle Hollow
Molten Slagheap
Myriad Landscape
Opal Palace
Oran-Rief, the Vastwood
Orzhov Basilica
Polluted Mire
Rakdos Carnarium
Rupture Spire
Saltcrusted Steppe
Seaside Citadel
Secluded Steppe
Sejiri Refuge
Selesnya Guildgate
Selesnya Sanctuary
Simic Guildgate
Slippery Karst
Tainted Wood
Temple of the False God
Terramorphic Expanse
Tranquil Thicket
Transguild Promenade
Vivid Grove
Vivid Marsh
Vivid Meadow
Zoetic Cavern
Plains
Plains
Plains
Plains
Plains
Plains
Plains
Plains
Island
Island
Island
Island
Swamp
Swamp
Swamp
Swamp
Swamp
Swamp
Swamp
Swamp
Mountain
Mountain
Mountain
Mountain
Forest
Forest
Forest
Forest
Forest
Forest
Forest
Forest
Forest
Forest
Forest
Forest
Ral's Vanguard
Banding Sliver
Baneslayer Aspirant
Enroll in the Coalition
Five Kids in a Trenchcoat
Frontier Explorer
Imaginary Friends
Metagamer
Priority Avenger
Ruff, Underdog Champ
Sarah's Wings
Scaled Destruction
Stack of Paperwork
Wizened Arbiter
You're in Command
Animate Spell
Biting Remark
Command the Chaff
Control Win Condition
Do-Over
Enchantmentize
Form of the Mulldrifter
Innocuous Insect
Khod, Etlan Shiis Envoy
Learned Learner
Loopy Lobster
Memory Bank
Recycla-bird
Squidnapper
The Grand Tour
Time Sidewalk
Truth or Dare
Visitor from Planet Q
Blood Poet
Bone Rattler
Buried Ogre
Celestine Cave Witch
Chimney Goyf
Corrupted Key
Cyclopean Titan
Everlasting Lich
Frogkin Kidnapper
Gunk Slug
Largepox
One with Death
Spellmorph Raise Dead
Sunimret
Swarm of Locus
Underdark Beholder
Witty Demon
Xyru Specter
Yawgmoth's Testament
Bombardment
High Troller
Impatient Iguana
Lazier Goblin
Lightning Colt
Mana Abundance
Planequake
Problematic Volcano
Queue of Beetles
Red Herring
Seasoned Weaponsmith
Siege Elemental
Throat Wolf
Tibalt the Chaotic
Transcantation
Trial and Error
Geometric Weird
Whammy Burn
Bear with Set's Mechanic
Domesticated Mammoth
Experiment Five
Frenemy of the Guildpact
Generated Horizons
Gorilla Tactics
Growth Charm
Inspirational Antelope
Interplanar Brushwagg
Krosan Adaptation
Maro's Gone Nuts
Patient Turtle
Plane-Merge Elf
Soulmates
Vazal, the Compleat
A Good Thing
Abian, Luvion Usurper
Bind // Liberate
Bind // Liberate
Bucket List
Evil Boros Charm
Golgari Death Swarm
Graveyard Dig
How to Keep an Izzet Mage Busy
Kaya, Ghost Haunter
Louvaq, the Aberrant
Personal Decoy
Pick Your Poison
Seek Bolas's Counsel
Sliv-Mizzet, Hivemind
Smelt // Herd // Saw
Smelt // Herd // Saw
Smelt // Herd // Saw
Start // Fire
Start // Fire
Slivdrazi Monstrosity
Wrath of Sod
Zyym, Mesmeric Lord
Chronobot
Lantern of Undersight
Mirrored Lotus
Pithing Spyglass
Puresteel Angel
Unicycle
Weaponized Scrap
Aggressive Crag
Barry's Land
Domesticated Watercourse
Enchanted Prairie
Gold Mine
Jasconian Isle
Noxious Bayou
Rift
Taiga Stadium
Waste Land
Ral's Vanguard
Banding Sliver
Baneslayer Aspirant
Enroll in the Coalition
Five Kids in a Trenchcoat
Frontier Explorer
Imaginary Friends
Metagamer
Priority Avenger
Ruff, Underdog Champ
Sarah's Wings
Scaled Destruction
Stack of Paperwork
Wizened Arbiter
You're in Command
Animate Spell
Biting Remark
Command the Chaff
Control Win Condition
Do-Over
Enchantmentize
Form of the Mulldrifter
Innocuous Insect
Khod, Etlan Shiis Envoy
Learned Learner
Loopy Lobster
Memory Bank
Recycla-bird
Squidnapper
The Grand Tour
Time Sidewalk
Truth or Dare
Visitor from Planet Q
Blood Poet
Bone Rattler
Buried Ogre
Celestine Cave Witch
Chimney Goyf
Corrupted Key
Cyclopean Titan
Everlasting Lich
Frogkin Kidnapper
Gunk Slug
Largepox
One with Death
Spellmorph Raise Dead
Sunimret
Swarm of Locus
Underdark Beholder
Witty Demon
Xyru Specter
Yawgmoth's Testament
Bombardment
High Troller
Impatient Iguana
Lazier Goblin
Lightning Colt
Mana Abundance
Planequake
Problematic Volcano
Queue of Beetles
Red Herring
Seasoned Weaponsmith
Siege Elemental
Throat Wolf
Tibalt the Chaotic
Transcantation
Trial and Error
Geometric Weird
Whammy Burn
Bear with Set's Mechanic
Domesticated Mammoth
Experiment Five
Frenemy of the Guildpact
Generated Horizons
Gorilla Tactics
Growth Charm
Inspirational Antelope
Interplanar Brushwagg
Krosan Adaptation
Maro's Gone Nuts
Patient Turtle
Plane-Merge Elf
Soulmates
Vazal, the Compleat
A Good Thing
Abian, Luvion Usurper
Bind // Liberate
Bind // Liberate
Bucket List
Evil Boros Charm
Golgari Death Swarm
Graveyard Dig
How to Keep an Izzet Mage Busy
Kaya, Ghost Haunter
Louvaq, the Aberrant
Personal Decoy
Pick Your Poison
Seek Bolas's Counsel
Sliv-Mizzet, Hivemind
Smelt // Herd // Saw
Smelt // Herd // Saw
Smelt // Herd // Saw
Start // Fire
Start // Fire
Slivdrazi Monstrosity
Wrath of Sod
Zyym, Mesmeric Lord
Chronobot
Lantern of Undersight
Mirrored Lotus
Pithing Spyglass
Puresteel Angel
Unicycle
Weaponized Scrap
Aggressive Crag
Barry's Land
Domesticated Watercourse
Enchanted Prairie
Gold Mine
Jasconian Isle
Noxious Bayou
Rift
Taiga Stadium
Waste Land
Artisan of Kozilek
Afterlife
Akroma's Vengeance
Alliance of Arms
Angelic Arbiter
Arbiter of Knollridge
Archangel of Strife
Austere Command
Bathe in Light
Celestial Force
Congregate
Crescendo of War
False Prophet
Ghostly Prison
Hour of Reckoning
Jötun Grunt
Journey to Nowhere
Lightkeeper of Emeria
Martyr's Bond
Monk Realist
Mother of Runes
Oblation
Oblivion Ring
Orim's Thunder
Path to Exile
Pollen Lullaby
Prison Term
Return to Dust
Righteous Cause
Serra Angel
Shattered Angel
Soul Snare
Spurnmage Advocate
Storm Herd
Voice of All
Vow of Duty
Wall of Omens
Windborn Muse
Aethersnipe
Brainstorm
Chromeshell Crab
Conundrum Sphinx
Court Hussar
Dreamborn Muse
Fact or Fiction
Flusterstorm
Fog Bank
Gomazoa
Guard Gomazoa
Memory Erosion
Minds Aglow
Mulldrifter
Murmurs from Beyond
Perilous Research
Propaganda
Ray of Command
Reins of Power
Repulse
Riddlekeeper
Scattering Stroke
Skyscribing
Slipstream Eel
Spell Crumple
Trade Secrets
Trench Gorger
Vedalken Plotter
Vision Skeins
Vow of Flight
Whirlpool Whelm
Windfall
Wonder
Attrition
Avatar of Woe
Buried Alive
Butcher of Malakir
Dark Hatchling
Diabolic Tutor
Doom Blade
Dread Cacodemon
Evincar's Justice
Extractor Demon
Fallen Angel
Fleshbag Marauder
Footbottom Feast
Grave Pact
Gravedigger
Hex
Living Death
Mortivore
Nantuko Husk
Nemesis Trap
Nezumi Graverobber // Nighteyes the Desecrator
Nezumi Graverobber // Nighteyes the Desecrator
Patron of the Nezumi
Razorjaw Oni
Reiver Demon
Rise from the Grave
Scythe Specter
Sewer Nemesis
Shared Trauma
Shriekmaw
Sign in Blood
Stitch Together
Syphon Flesh
Syphon Mind
Unnerve
Vampire Nighthawk
Vow of Malice
Akroma, Angel of Fury
Anger
Avatar of Fury
Avatar of Slaughter
Breath of Darigaaz
Chain Reaction
Chaos Warp
Chartooth Cougar
Cleansing Beam
Comet Storm
Death by Dragons
Disaster Radius
Dragon Whelp
Earthquake
Faultgrinder
Flametongue Kavu
Furnace Whelp
Goblin Cadets
Insurrection
Lash Out
Magmatic Force
Mana-Charged Dragon
Oni of Wild Places
Punishing Fire
Pyrohemia
Rapacious One
Ruination
Spitebellows
Stranglehold
Sulfurous Blast
Vow of Lightning
Wild Ricochet
Acidic Slime
Aquastrand Spider
Awakening Zone
Baloth Woodcrasher
Bestial Menace
Brawn
Cobra Trap
Collective Voyage
Cultivate
Deadly Recluse
Deadwood Treefolk
Elvish Aberration
Eternal Witness
Explosive Vegetation
Fertilid
Fierce Empath
Fists of Ironwood
Garruk Wildspeaker
Harmonize
Hornet Queen
Hunting Pack
Hydra Omnivore
Invigorate
Kodama's Reach
Krosan Tusker
Lhurgoyf
Magus of the Vineyard
Penumbra Spider
Relic Crush
Sakura-Tribe Elder
Scavenging Ooze
Spawnwrithe
Spike Feeder
Squallmonger
Symbiotic Wurm
Tribute to the Wild
Troll Ascetic
Veteran Explorer
Vow of Wildness
Yavimaya Elder
Angel of Despair
Animar, Soul of Elements
Aura Shards
Azorius Guildmage
Basandra, Battle Seraph
Bladewing the Risen
Boros Guildmage
Brion Stoutarm
Call the Skybreaker
Chorus of the Conclave
Colossal Might
Damia, Sage of Stone
Death Mutation
Desecrator Hag
Dominus of Fealty
Duergar Hedge-Mage
Edric, Spymaster of Trest
Electrolyze
Fire // Ice
Fire // Ice
Firespout
Ghave, Guru of Spores
Golgari Guildmage
Gwyllion Hedge-Mage
Hull Breach
Intet, the Dreamer
Izzet Chronarch
Kaalia of the Vast
Karador, Ghost Chieftain
Malfegor
Master Warcraft
The Mimeoplasm
Mortify
Necrogenesis
Nin, the Pain Artist
Nucklavee
Numot, the Devastator
Oros, the Avenger
Orzhov Guildmage
Plumeveil
Prophetic Bolt
Riku of Two Reflections
Ruhan of the Fomori
Savage Twister
Selesnya Evangel
Selesnya Guildmage
Sigil Captain
Simic Sky Swallower
Skullbriar, the Walking Grave
Szadek, Lord of Secrets
Tariel, Reckoner of Souls
Teneb, the Harvester
Terminate
Valley Rannet
Vengeful Rebirth
Vish Kal, Blood Arbiter
Vorosh, the Hunter
Vulturous Zombie
Wall of Denial
Wrecking Ball
Wrexial, the Risen Deep
Zedruu the Greathearted
Acorn Catapult
Armillary Sphere
Boros Signet
Champion's Helm
Darksteel Ingot
Dimir Signet
Dreamstone Hedron
Fellwar Stone
Golgari Signet
Gruul Signet
Howling Mine
Izzet Signet
Lightning Greaves
Oblivion Stone
Orzhov Signet
Prophetic Prism
Rakdos Signet
Selesnya Signet
Simic Signet
Skullclamp
Sol Ring
Solemn Simulacrum
Triskelavus
Akoum Refuge
Azorius Chancery
Barren Moor
Bojuka Bog
Boros Garrison
Command Tower
Dimir Aqueduct
Dreadship Reef
Evolving Wilds
Forgotten Cave
Fungal Reaches
Golgari Rot Farm
Gruul Turf
Homeward Path
Izzet Boilerworks
Jwar Isle Refuge
Kazandu Refuge
Lonely Sandbar
Molten Slagheap
Orzhov Basilica
Rakdos Carnarium
Rupture Spire
Secluded Steppe
Selesnya Sanctuary
Simic Growth Chamber
Svogthos, the Restless Tomb
Temple of the False God
Terramorphic Expanse
Tranquil Thicket
Vivid Crag
Vivid Creek
Vivid Grove
Vivid Marsh
Vivid Meadow
Zoetic Cavern
Plains
Plains
Plains
Plains
Island
Island
Island
Island
Swamp
Swamp
Swamp
Swamp
Mountain
Mountain
Mountain
Mountain
Forest
Forest
Forest
Forest
The Prismatic Piper
Akroma, Vision of Ixidor
Akroma's Will
Alharu, Solemn Ritualist
Ancestral Blade
Angel of the Dawn
Angelic Gift
Anointer of Valor
Archon of Coronation
Ardenn, Intrepid Archaeologist
Armored Skyhunter
Austere Command
Benevolent Blessing
Cage of Hands
Captain's Call
Court of Grace
Court Street Denizen
Dispeller's Capsule
Doomed Traveler
Faith's Fetters
Fencing Ace
First Response
Inspiring Roar
Intangible Virtue
Iona's Judgment
Kangee's Lieutenant
Keeper of the Accord
Keleth, Sunmane Familiar
Kinsbaile Courier
Kor Cartographer
Livio, Oathsworn Sentinel
Make a Stand
Ninth Bridge Patrol
Open the Armory
Orzhov Advokist
Palace Sentinels
Patron of the Valiant
Prava of the Steel Legion
Promise of Tomorrow
Radiant, Serra Archangel
Raise the Alarm
Rebbec, Architect of Ascension
Return to Dust
Seraph of Dawn
Seraphic Greatsword
Skywhaler's Shot
Slash the Ranks
Slaughter the Strong
Slith Ascendant
Soul of Eternity
Squad Captain
Triumphant Reckoning
Trusty Packbeast
Vow of Duty
Amphin Mutineer
Aqueous Form
Aven Surveyor
Azure Fleet Admiral
Body of Knowledge
Brinelin, the Moon Kraken
Flood of Recollection
Confiscate
Court of Cunning
Daring Saboteur
Deranged Assistant
Eligeth, Crossroads Augur
Esior, Wardwing Familiar
Fall from Favor
Forceful Denial
Galestrike
Ghost of Ramirez DePietro
Glacian, Powerstone Engineer
Horizon Scholar
Hullbreacher
Interpret the Signs
Kitesail Corsair
Kitesail Skirmisher
Laboratory Drudge
Malcolm, Keen-Eyed Navigator
Mana Drain
Merchant Raiders
Mnemonic Deluge
Omenspeaker
Preordain
Prosperous Pirates
Prying Eyes
Run Away Together
